TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,NU_NOTA_REDACAO
3,F,1,1,1,2,0,3,1.0,0,4106902.0,41.0,PR,4.0,1.0,1.0,4106902,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,523.4,558.7,524.5,517.9,0,1.0,E,G,D,D,3,G,A,C,D,B,A,B,B,B,A,B,A,B,C,A,B,C,B,B,B,605.38293
1,M,1,1,1,3,0,1,,1,,,,,,,4102406,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,462.7,443.3,298.9,486.5,0,1.0,G,G,F,F,4,H,B,D,E,B,B,C,C,B,B,B,A,B,C,A,B,E,A,C,B,605.38293
2,M,1,1,1,2,0,3,1.0,0,4106902.0,41.0,PR,4.0,1.0,1.0,4106902,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,578.9,652.5,610.1,693.9,0,1.0,F,F,E,D,4,P,B,D,C,C,A,C,C,B,A,B,A,B,D,A,B,E,A,B,B,605.38293
2,F,1,1,1,2,0,2,1.0,0,,,,,,,4128203,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,416.1,537.7,569.8,652.4,1,1.0,B,E,C,B,4,E,A,B,D,B,A,B,B,B,A,B,A,A,B,A,A,A,A,B,B,605.38293
3,F,1,1,1,1,1,1,,0,,,,,,,4109401,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,597.3,580.3,558.5,609.0,0,1.0,G,G,D,D,2,J,A,C,C,C,B,B,B,B,A,B,A,A,B,A,B,E,A,E,B,605.38293
4,F,1,1,1,2,0,2,1.0,0,4115200.0,41.0,PR,2.0,1.0,1.0,4115200,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,459.1,496.3,479.4,443.4,0,1.0,H,F,F,C,4,K,A,C,D,C,A,B,A,B,B,A,A,B,C,B,B,D,A,B,B,605.38293
1,F,1,1,1,3,0,1,,1,,,,,,,4120804,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,517.0,508.0,605.7,616.2,0,1.0,E,G,C,C,4,M,A,B,D,D,A,B,B,B,A,B,A,A,D,A,A,E,A,C,B,605.38293
3,F,1,1,1,2,0,2,1.0,0,4106902.0,41.0,PR,2.0,1.0,1.0,4119152,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,504.5,498.5,481.7,595.9,0,1.0,D,D,C,C,4,G,A,B,C,B,A,B,B,B,A,A,A,A,B,A,A,D,A,A,B,605.38293
2,M,1,1,1,2,0,2,1.0,0,,,,,,,4106902,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,480.6,543.7,554.5,659.3,0,1.0,G,G,D,D,3,K,A,B,C,C,A,B,B,B,B,B,A,B,B,B,B,D,A,B,B,605.38293
6,M,1,3,1,1,0,1,,0,,,,,,,4119905,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,462.9,600.3,584.9,464.2,1,1.0,B,B,C,B,4,C,A,B,D,B,A,B,B,B,A,B,A,B,D,A,A,D,A,A,B,605.38293
2,F,1,3,1,2,0,3,1.0,0,4109401.0,41.0,PR,4.0,1.0,1.0,4109401,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,569.3,512.9,617.6,629.4,1,1.0,E,D,D,B,5,I,A,C,E,B,A,B,B,B,A,B,B,B,D,A,B,E,A,B,B,605.38293
2,M,1,3,1,2,0,2,1.0,0,4113700.0,41.0,PR,2.0,1.0,1.0,4113700,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,461.9,502.6,448.1,386.4,0,3.0,E,D,B,B,4,H,A,C,D,C,A,B,B,B,B,B,A,A,D,A,B,E,A,A,B,605.38293
12,F,1,1,1,1,13,1,,0,,,,,,,4120804,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,522.8,550.6,625.2,490.3,1,1.0,E,B,C,D,3,C,A,B,C,A,A,B,B,A,A,B,A,A,A,A,A,C,A,A,B,605.38293
5,M,1,1,1,1,1,1,,0,,,,,,,4118204,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,597.6,654.1,633.1,700.0,0,1.0,B,E,C,D,4,J,A,C,D,B,A,B,B,B,A,B,A,B,D,A,B,E,A,C,B,605.38293
14,M,2,3,1,1,16,1,,0,,,,,,,4108304,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,585.1,554.1,496.5,608.1,1,1.0,B,B,F,C,3,H,A,C,D,C,A,B,B,B,B,B,A,A,B,A,A,C,A,B,B,605.38293
11,F,1,1,1,1,9,1,,0,,,,,,,4106902,41,PR,1,1,1,1,1188.0,1175.0,1179.0,1184.0,531.1,553.5,595.8,586.5,0,1.0,E,E,F,F,3,G,A,B,D,B,A,B,B,B,A,B,A,B,C,A,A,D,A,B,B,605.38293
3,F,1,1,1,1,1,1,,0,,,,,,,4113700,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,705.9,686.1,664.1,843.9,0,1.0,G,G,C,D,2,J,A,C,C,B,A,B,B,B,A,B,A,B,B,A,B,C,A,C,B,605.38293
2,M,1,1,1,3,0,1,,1,,,,,,,4102406,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,486.8,439.0,396.2,579.0,0,1.0,E,E,C,B,4,D,A,C,D,B,B,B,B,B,A,B,A,A,B,A,A,E,A,B,B,605.38293
13,F,1,3,1,4,0,1,,0,,,,,,,4119152,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,421.0,487.1,489.6,586.0,1,3.0,D,A,B,B,2,C,A,B,C,B,A,B,A,B,A,A,A,A,B,A,A,B,B,A,B,605.38293
3,M,1,1,1,2,0,3,1.0,0,4106902.0,41.0,PR,4.0,1.0,1.0,4106902,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,625.3,592.7,596.0,684.1,0,1.0,D,E,D,D,4,J,A,E,E,C,A,D,D,B,B,C,B,B,D,A,B,E,A,B,B,605.38293
3,M,1,3,1,2,0,2,1.0,0,4106902.0,41.0,PR,2.0,1.0,1.0,4125506,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,592.0,639.2,641.5,626.8,0,1.0,E,F,C,D,3,H,A,B,C,B,A,B,B,B,A,B,A,B,B,A,A,D,A,B,B,605.38293
12,F,1,2,1,1,0,1,,0,,,,,,,4106902,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,398.6,534.9,496.3,428.2,1,1.0,E,E,F,B,5,C,A,B,D,A,A,B,A,B,A,A,A,B,B,A,A,D,A,B,B,605.38293
12,F,4,3,1,1,7,1,,0,,,,,,,4115705,41,PR,0,1,1,0,,1055.0,1065.0,,,440.3,420.4,,0,1.0,B,A,F,B,4,D,A,C,D,A,A,B,B,A,A,A,A,A,B,B,A,D,A,A,B,605.38293
1,M,1,3,1,3,0,1,,1,,,,,,,4106902,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,517.6,614.0,588.9,566.2,0,1.0,B,E,B,D,4,H,A,C,E,B,B,B,B,C,A,B,A,B,E,A,A,D,A,B,B,605.38293
1,M,1,1,1,3,0,1,,1,,,,,,,4106902,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,645.8,648.5,565.2,855.4,0,1.0,F,G,E,E,3,P,A,E,D,C,A,C,C,B,B,C,C,B,E,B,B,D,A,E,B,605.38293
2,F,1,3,1,3,0,1,,1,,,,,,,4113700,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,434.4,453.5,457.5,354.8,1,2.0,F,F,B,D,4,I,B,C,D,C,A,B,A,B,A,B,A,B,B,B,A,E,B,B,B,605.38293
3,F,1,1,1,1,1,1,,0,,,,,,,4106902,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,497.7,465.8,492.2,585.0,0,1.0,E,E,C,D,3,G,A,C,C,B,A,B,A,B,B,B,A,B,C,B,A,D,A,B,B,605.38293
6,F,1,1,1,1,4,1,,0,,,,,,,4104808,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,464.8,581.6,534.6,534.1,1,1.0,D,D,C,B,4,F,A,B,D,B,A,B,B,B,A,B,A,A,B,A,A,D,A,B,B,605.38293
2,F,1,3,1,3,0,1,,1,,,,,,,4122305,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,520.9,559.8,522.4,457.2,0,1.0,E,F,D,B,5,D,A,B,C,B,A,B,B,B,A,A,A,B,B,B,A,C,A,C,B,605.38293
2,F,1,3,1,2,0,2,1.0,0,,,,,,,4113700,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,417.5,505.7,478.2,524.7,1,1.0,F,G,B,B,3,D,A,C,D,C,A,B,B,B,A,B,A,B,C,A,A,E,A,C,B,605.38293
11,F,1,1,1,1,11,1,,0,,,,,,,4119301,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,623.0,660.4,656.3,592.4,0,1.0,H,D,F,B,2,B,A,B,C,A,A,B,B,B,A,B,A,A,B,A,A,C,A,A,B,605.38293
13,F,3,1,1,1,0,1,,0,,,,,,,4125506,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,464.7,552.5,467.6,437.4,0,1.0,B,B,A,A,4,B,A,B,C,B,A,B,A,B,A,B,A,B,B,B,A,C,A,B,A,605.38293
11,M,3,1,1,1,11,1,,0,,,,,,,4113700,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,559.7,619.9,618.4,500.9,1,1.0,A,B,A,A,2,A,A,B,B,A,A,B,A,B,A,A,A,A,A,A,A,B,A,A,B,605.38293
2,M,1,1,1,2,0,2,1.0,0,4104808.0,41.0,PR,2.0,1.0,1.0,4104808,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,465.7,429.7,457.6,472.7,0,1.0,E,F,C,D,5,H,A,C,D,B,A,B,B,B,B,B,A,B,B,A,B,E,A,B,B,605.38293
12,F,0,1,1,1,12,1,,0,,,,,,,4115705,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,520.0,522.0,586.3,550.6,0,1.0,C,D,C,C,2,B,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,B,A,B,B,605.38293
3,F,1,1,1,2,0,2,1.0,0,,,,,,,4113304,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,430.5,509.0,530.2,468.3,0,1.0,C,D,F,F,3,D,A,B,C,B,A,B,B,B,B,B,A,A,B,A,B,D,A,B,B,605.38293
11,F,2,3,1,1,7,1,,0,,,,,,,4104808,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,471.0,559.4,547.1,562.1,0,1.0,C,B,B,B,2,C,A,B,C,A,A,B,A,B,A,A,A,A,C,A,A,C,A,B,B,605.38293
3,M,1,1,1,2,0,2,1.0,0,4105805.0,41.0,PR,2.0,1.0,1.0,4106902,41,PR,1,1,1,1,1190.0,1176.0,1180.0,1186.0,415.7,498.2,468.6,552.8,0,1.0,E,E,C,B,4,G,A,D,E,C,A,B,B,B,A,B,A,A,B,B,A,B,A,C,B,605.38293
2,F,1,3,1,2,0,2,1.0,0,4106902.0,41.0,PR,2.0,1.0,1.0,4106902,41,PR,1,1,1,1,1188.0,1175.0,1179.0,1184.0,425.4,527.3,498.0,498.8,0,1.0,E,F,C,B,4,C,A,B,C,A,A,B,B,A,A,B,A,A,B,A,A,E,B,C,B,605.38293
3,F,1,1,1,1,1,1,,0,,,,,,,4119905,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,410.4,599.5,564.5,370.5,0,1.0,E,E,C,F,4,F,A,B,C,B,A,B,A,A,A,B,A,A,B,A,A,C,A,A,B,605.38293
2,F,1,1,1,3,0,1,,1,,,,,,,4118204,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,435.8,378.7,403.6,440.0,0,1.0,H,E,D,D,4,E,A,E,E,B,A,C,A,B,A,B,A,A,B,A,B,C,A,B,B,605.38293
2,F,1,1,1,3,0,1,,1,,,,,,,4128104,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,455.0,506.9,525.5,381.1,1,1.0,E,G,A,D,3,G,A,C,D,C,B,B,B,B,B,B,A,A,B,A,B,D,A,B,B,605.38293
2,M,1,1,1,2,0,2,1.0,0,4104501.0,41.0,PR,2.0,1.0,1.0,4104501,41,PR,2,1,1,2,,1055.0,1065.0,,,362.6,416.7,,1,1.0,D,E,A,B,3,E,A,B,D,B,A,B,B,B,B,B,A,A,B,A,A,D,A,B,B,605.38293
1,F,1,1,1,3,0,1,,1,,,,,,,4115804,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,489.8,464.1,498.5,568.6,0,1.0,D,E,A,A,4,Q,A,B,C,B,B,B,C,B,A,B,A,A,B,A,A,C,A,B,B,605.38293
1,M,1,1,1,3,0,1,,1,,,,,,,4111506,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,490.9,479.6,434.6,518.7,0,1.0,E,G,F,E,4,G,D,D,D,B,B,C,B,B,A,B,A,B,E,A,B,E,A,B,B,605.38293
1,F,1,1,1,3,0,1,,1,,,,,,,4107207,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,572.3,596.8,554.6,626.7,0,1.0,G,G,D,B,4,I,A,C,D,B,B,B,C,B,B,B,A,B,C,A,B,D,A,C,B,605.38293
2,F,1,1,1,2,0,2,1.0,0,4115200.0,41.0,PR,2.0,1.0,1.0,4115200,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,398.7,489.5,454.0,527.7,0,1.0,E,E,D,D,6,D,A,B,D,B,A,B,B,B,A,B,A,B,B,A,A,D,A,B,B,605.38293
1,F,1,1,1,3,0,1,,1,,,,,,,4118402,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,441.5,444.1,517.9,391.4,0,1.0,D,E,C,B,4,H,A,C,C,B,C,B,A,B,A,A,A,B,B,A,B,E,A,A,B,605.38293
3,M,1,3,1,2,0,2,1.0,0,,,,,,,4106902,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,490.0,478.7,416.2,448.6,0,1.0,E,E,C,B,3,C,A,B,C,A,A,B,B,B,A,B,A,A,C,B,A,D,B,B,B,605.38293
2,M,1,3,1,2,0,2,1.0,0,4105607.0,41.0,PR,2.0,1.0,1.0,4128104,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,519.6,495.9,562.0,651.0,1,1.0,C,C,F,B,4,B,D,B,B,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,B,605.38293
3,F,1,1,1,2,0,2,1.0,0,4117503.0,41.0,PR,2.0,1.0,1.0,4117503,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,502.8,549.9,511.4,556.4,0,1.0,E,E,F,C,4,D,A,B,D,B,A,B,B,B,A,B,A,B,C,A,A,E,B,B,B,605.38293
2,M,1,3,1,2,0,2,1.0,0,4106902.0,41.0,PR,2.0,1.0,1.0,4106902,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,490.9,518.5,546.7,525.6,0,1.0,E,E,D,B,3,H,A,B,D,B,A,B,B,B,B,B,A,B,B,A,A,D,A,B,B,605.38293
1,M,1,4,1,3,0,1,,1,,,,,,,4106902,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,612.6,529.5,582.7,623.4,0,1.0,G,E,D,D,5,M,A,E,D,C,A,B,B,B,B,C,A,B,E,B,B,E,A,E,B,605.38293
3,F,1,1,1,2,0,2,1.0,0,,,,,,,4109807,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,604.9,652.5,623.2,661.0,0,1.0,E,E,C,D,5,E,A,C,D,C,B,B,A,B,B,B,B,B,E,B,A,E,A,B,B,605.38293
2,F,1,1,1,2,0,2,1.0,0,,,,,,,4128104,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,537.0,565.2,559.0,576.1,0,1.0,D,B,F,B,4,E,D,B,C,B,A,B,B,A,A,A,A,A,B,B,A,D,A,B,B,605.38293
5,M,1,3,1,1,3,1,,0,,,,,,,4101507,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,421.4,510.9,598.0,556.8,0,1.0,D,E,C,C,4,E,A,B,D,B,B,B,B,B,B,B,A,A,B,A,A,E,A,B,B,605.38293
2,F,1,1,1,2,0,2,1.0,0,,,,,,,4106902,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,508.9,517.3,534.8,450.7,0,1.0,H,B,C,B,3,D,A,B,C,A,A,B,B,B,B,B,A,A,B,A,A,D,A,B,B,605.38293
2,F,1,1,1,3,0,1,,1,,,,,,,4115200,41,PR,0,1,1,0,,1056.0,1066.0,,,436.8,498.1,,1,1.0,H,E,F,B,4,D,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,D,A,A,B,605.38293
4,F,1,1,1,2,0,2,1.0,0,4106902.0,41.0,PR,2.0,1.0,1.0,4106902,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,443.2,481.5,512.0,453.9,0,1.0,E,E,F,F,3,E,A,B,C,B,A,B,B,B,A,A,A,B,C,A,A,A,A,C,B,605.38293
18,F,3,2,1,1,0,1,,0,,,,,,,4125506,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,506.0,494.1,497.4,609.4,0,1.0,B,A,C,B,3,C,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,B,A,B,B,605.38293
2,F,1,1,1,2,0,2,1.0,0,,,,,,,4122206,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,506.4,540.2,527.2,555.0,0,1.0,E,E,C,B,4,D,A,B,C,B,A,B,A,B,B,A,A,A,B,A,A,C,A,A,B,605.38293
2,M,1,1,1,2,0,2,1.0,0,4115200.0,41.0,PR,2.0,1.0,1.0,4115200,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,596.9,613.5,599.9,724.1,0,1.0,H,D,F,C,4,C,A,B,D,A,A,B,B,B,B,B,A,A,B,A,A,C,A,B,B,605.38293
2,M,1,1,1,2,0,3,1.0,0,4118501.0,41.0,PR,4.0,1.0,4.0,4118501,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,671.3,660.7,608.7,802.7,0,1.0,G,G,D,E,4,P,D,E,E,C,A,D,C,B,B,C,B,B,E,A,B,E,A,D,B,605.38293
1,M,1,1,1,3,0,1,,1,,,,,,,4128005,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,648.1,644.6,620.4,705.0,0,1.0,E,E,C,B,4,D,A,B,C,B,B,B,B,B,A,B,A,B,B,A,A,C,A,B,B,605.38293
1,M,1,1,1,3,0,1,,1,,,,,,,4109708,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,519.3,452.6,307.7,588.5,0,1.0,E,G,D,D,5,H,A,B,D,C,A,B,A,B,A,B,A,A,B,A,A,D,A,B,B,605.38293
3,F,1,3,1,2,0,3,1.0,0,4115200.0,41.0,PR,4.0,1.0,1.0,4115200,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,475.4,549.3,539.7,423.5,0,1.0,D,E,E,E,4,M,A,E,D,C,B,B,B,B,B,B,A,B,E,A,B,E,A,C,B,605.38293
11,F,1,1,1,1,12,1,,0,,,,,,,4106902,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,553.3,627.9,588.3,629.1,0,1.0,E,E,C,B,3,G,A,B,B,A,A,B,B,B,A,B,A,B,C,A,B,D,B,D,B,605.38293
8,M,1,1,1,1,6,1,,0,,,,,,,4120606,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,614.6,529.7,541.0,577.7,1,1.0,C,C,A,A,3,F,A,C,D,B,B,C,C,B,A,B,A,B,C,B,A,D,A,B,B,605.38293
4,F,1,3,1,1,2,1,,0,,,,,,,4107207,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,497.5,391.6,472.8,474.4,1,1.0,C,D,C,B,5,B,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,B,605.38293
4,F,1,3,1,1,1,1,,0,,,,,,,4115200,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,390.9,464.6,439.3,450.0,0,1.0,C,C,C,B,2,B,D,B,C,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B,605.38293
1,M,1,4,1,3,0,1,,1,,,,,,,4108304,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,588.4,556.5,534.5,816.6,0,1.0,G,G,E,E,5,Q,D,E,E,C,B,B,B,B,A,B,B,B,C,A,B,E,B,B,B,605.38293
5,F,1,3,1,1,3,1,,0,,,,,,,4115200,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,507.4,532.7,542.3,425.4,0,1.0,B,B,C,B,4,B,A,B,C,A,A,B,B,B,B,B,A,A,C,B,A,E,B,B,B,605.38293
3,F,1,3,1,2,0,2,1.0,0,4104501.0,41.0,PR,1.0,1.0,1.0,4104501,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,572.4,551.4,534.2,430.9,0,1.0,D,C,B,B,4,E,A,B,D,C,A,C,C,B,A,B,A,A,C,A,B,E,A,C,B,605.38293
1,F,1,3,1,3,0,1,,1,,,,,,,4109401,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,490.1,502.0,531.1,477.7,1,1.0,A,E,A,B,5,B,A,B,C,B,A,B,A,A,A,B,A,A,B,A,A,D,A,A,B,605.38293
3,F,1,1,1,1,1,1,,0,,,,,,,4106902,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,498.9,600.3,570.8,684.2,0,1.0,E,G,C,B,4,F,A,E,D,B,A,B,B,B,A,B,A,B,C,B,A,E,A,D,B,605.38293
3,F,1,1,1,2,0,2,1.0,0,,,,,,,4106902,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,466.8,565.7,510.1,420.8,1,1.0,B,B,C,B,2,B,A,B,C,A,A,B,B,B,A,A,A,A,B,A,A,B,A,A,B,605.38293
2,M,0,3,1,2,0,2,1.0,0,,,,,,,4101408,41,PR,1,1,1,1,1189.0,1178.0,1182.0,1185.0,428.0,332.3,375.8,392.8,0,8.0,H,F,F,E,2,D,A,D,D,B,A,B,A,B,A,B,A,A,C,B,B,C,A,B,B,605.38293
14,F,1,1,1,1,16,1,,0,,,,,,,4109609,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,489.3,572.9,548.3,456.0,1,1.0,B,E,C,D,4,E,A,C,C,B,A,B,A,B,A,B,A,A,B,A,B,D,A,B,B,605.38293
2,M,1,1,1,2,0,2,1.0,0,,,,,,,4104303,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,542.3,475.3,510.4,379.1,1,1.0,F,E,D,D,3,E,A,C,C,B,D,C,B,B,A,A,A,B,D,A,A,D,A,B,B,605.38293
2,M,1,1,1,2,0,2,1.0,0,4113700.0,41.0,PR,2.0,1.0,1.0,4113700,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,546.1,560.2,557.5,678.4,0,1.0,C,E,C,B,3,E,A,C,D,B,A,B,B,B,B,B,A,B,B,A,A,D,B,B,B,605.38293
1,F,1,1,1,3,0,1,,1,,,,,,,4106902,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,580.4,567.4,578.5,641.7,0,1.0,C,E,C,F,4,D,A,C,C,A,A,B,A,B,A,B,A,B,B,A,A,D,A,A,B,605.38293
3,F,1,1,1,2,0,2,1.0,0,4113700.0,41.0,PR,2.0,1.0,1.0,4113700,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,414.3,523.0,535.3,547.1,1,1.0,D,E,C,B,3,G,A,B,C,B,A,B,B,B,A,B,A,B,C,A,A,D,B,B,B,605.38293
3,F,1,1,1,2,0,3,1.0,0,4128104.0,41.0,PR,4.0,1.0,1.0,4128104,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,493.5,531.8,530.7,452.3,0,1.0,B,F,B,B,4,D,A,B,C,B,A,B,A,A,A,A,A,A,B,A,A,B,A,B,B,605.38293
2,M,1,1,1,2,0,2,1.0,0,4119608.0,41.0,PR,2.0,1.0,1.0,4119608,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,438.5,504.0,417.5,557.7,1,1.0,E,G,B,B,4,D,A,C,C,B,B,B,B,B,B,A,A,A,B,A,B,D,A,B,B,605.38293
1,F,1,1,1,3,0,1,,1,,,,,,,4106902,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,375.9,566.8,587.9,555.8,0,1.0,G,D,E,E,4,Q,D,E,D,C,A,B,B,C,B,B,A,B,E,A,B,E,A,E,B,605.38293
2,F,1,1,1,3,0,1,,1,,,,,,,4113700,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,432.7,532.3,561.3,595.4,0,1.0,F,E,E,D,4,P,C,E,D,C,B,B,B,B,A,B,A,B,D,B,B,E,A,C,B,605.38293
2,F,1,1,1,2,0,2,1.0,0,4106902.0,41.0,PR,4.0,1.0,1.0,4106902,41,PR,1,1,1,1,1190.0,1176.0,1180.0,1186.0,551.1,526.7,500.9,545.0,1,1.0,B,E,C,B,2,C,A,B,C,A,A,B,B,B,B,B,A,B,B,A,A,C,A,B,B,605.38293
3,F,1,1,1,2,0,2,1.0,0,4104907.0,41.0,PR,2.0,1.0,1.0,4104907,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,575.7,593.1,615.9,647.5,1,1.0,E,B,C,C,7,E,A,B,C,B,A,B,A,A,A,B,A,A,C,A,A,E,A,A,B,605.38293
8,M,1,3,1,1,5,1,,0,,,,,,,4104303,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,419.4,443.3,481.0,574.0,0,1.0,E,E,C,D,3,C,A,B,C,B,A,B,B,A,A,A,A,A,B,A,A,B,A,A,B,605.38293
3,F,1,3,2,2,0,2,1.0,0,4115200.0,41.0,PR,2.0,1.0,1.0,4115200,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,528.5,497.8,506.3,555.8,0,1.0,D,D,F,C,3,E,A,C,D,B,A,B,B,B,A,B,A,B,C,B,A,D,B,C,B,605.38293
4,F,1,1,1,1,1,1,,0,,,,,,,4127700,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,506.7,575.1,511.9,553.5,1,1.0,G,D,C,F,4,E,A,B,C,B,B,B,B,B,A,A,A,A,B,A,A,D,B,B,B,605.38293
1,F,1,1,1,3,0,1,,1,,,,,,,4128203,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,563.6,592.9,555.8,691.7,0,1.0,E,F,E,B,3,E,A,B,C,B,A,B,B,B,A,B,A,A,B,A,A,C,A,B,B,605.38293
